order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_pct,channel,ab_group,returned,gross_revenue,net_revenue,shipping_days,rating
O007790,2025-11-13,C00004,P012,Beauty,1,1799,0.068,App,control,0,1799,1676.67,2,4
O007791,2025-11-14,C02480,P004,Home & Office,2,8999,0.121,Web,variant,0,17998,15820.24,4,4
O007792,2025-11-14,C00685,P005,Home & Office,1,13999,0.165,Web,control,0,13999,11689.16,6,4
O007793,2025-11-14,C02135,P008,Fashion,1,1899,0.149,Marketplace,variant,0,1899,1616.05,2,5
O007794,2025-11-14,C01544,P008,Fashion,2,1899,0.141,Web,control,0,3798,3262.48,5,4
O007795,2025-11-14,C00359,P012,Beauty,1,1799,0.014,Web,variant,0,1799,1773.81,3,4
O007796,2025-11-14,C00076,P005,Home & Office,1,13999,0.158,Web,control,0,13999,11787.16,2,3
O007797,2025-11-14,C01042,P011,Beauty,2,1299,0.039,App,control,0,2598,2496.68,5,4
O007798,2025-11-14,C01137,P003,Electronics,1,3499,0.0,App,variant,0,3499,3499.0,4,5
O007799,2025-11-14,C00644,P010,Home & Office,1,1599,0.029,App,control,0,1599,1552.63,1,5
O007800,2025-11-14,C00585,P008,Fashion,2,1899,0.074,App,variant,1,3798,0.0,5,2
O007801,2025-11-14,C01265,P002,Electronics,3,4999,0.0,App,variant,0,14997,14997.0,4,5
O007802,2025-11-14,C00573,P012,Beauty,2,1799,0.123,Web,control,1,3598,0.0,4,4
O007803,2025-11-14,C01628,P009,Electronics,1,2199,0.13,App,control,0,2199,1913.13,4,4
O007804,2025-11-14,C00120,P006,Home & Office,2,4599,0.057,App,control,0,9198,8673.71,3,4
O007805,2025-11-14,C00794,P010,Home & Office,1,1599,0.01,App,variant,0,1599,1583.01,2,5
O007806,2025-11-14,C00578,P004,Home & Office,2,8999,0.135,App,variant,0,17998,15568.27,4,4
O007807,2025-11-14,C01365,P004,Home & Office,1,8999,0.025,App,variant,0,8999,8774.02,4,5
O007808,2025-11-14,C00530,P003,Electronics,1,3499,0.0,Web,variant,0,3499,3499.0,5,4
O007809,2025-11-14,C01632,P011,Beauty,3,1299,0.076,App,variant,0,3897,3600.83,4,3
O007810,2025-11-14,C02098,P005,Home & Office,3,13999,0.082,Web,variant,0,41997,38553.25,1,5
O007811,2025-11-14,C00894,P006,Home & Office,1,4599,0.099,App,variant,0,4599,4143.7,3,4
O007812,2025-11-14,C01712,P010,Home & Office,1,1599,0.126,Web,variant,1,1599,0.0,2,3
O007813,2025-11-14,C02031,P003,Electronics,3,3499,0.133,App,variant,0,10497,9100.9,4,4
O007814,2025-11-14,C02375,P009,Electronics,1,2199,0.004,App,control,0,2199,2190.2,2,5
O007815,2025-11-14,C01029,P008,Fashion,1,1899,0.0,App,variant,0,1899,1899.0,6,4
O007816,2025-11-14,C00439,P012,Beauty,1,1799,0.108,Web,variant,0,1799,1604.71,2,5
O007817,2025-11-14,C01785,P006,Home & Office,1,4599,0.083,Marketplace,control,0,4599,4217.28,5,4
O007818,2025-11-14,C00125,P005,Home & Office,1,13999,0.053,App,control,0,13999,13257.05,4,3
O007819,2025-11-14,C02206,P011,Beauty,4,1299,0.071,App,variant,0,5196,4827.08,3,4
O007820,2025-11-14,C02372,P003,Electronics,1,3499,0.03,Web,control,0,3499,3394.03,5,4
O007821,2025-11-15,C00709,P003,Electronics,1,3499,0.184,App,control,0,3499,2855.18,7,4
O007822,2025-11-15,C01833,P008,Fashion,1,1899,0.0,App,variant,0,1899,1899.0,2,5
O007823,2025-11-15,C01405,P006,Home & Office,1,4599,0.105,App,variant,1,4599,0.0,5,3
O007824,2025-11-15,C01429,P010,Home & Office,1,1599,0.003,App,control,0,1599,1594.2,5,5
O007825,2025-11-15,C01428,P011,Beauty,3,1299,0.04,App,variant,0,3897,3741.12,5,4
O007826,2025-11-15,C00293,P006,Home & Office,1,4599,0.054,Marketplace,control,0,4599,4350.65,3,3
O007827,2025-11-15,C01530,P004,Home & Office,3,8999,0.021,App,variant,0,26997,26430.06,5,4
O007828,2025-11-15,C02016,P003,Electronics,1,3499,0.066,Web,variant,0,3499,3268.07,1,4
O007829,2025-11-15,C02260,P006,Home & Office,2,4599,0.0,App,control,0,9198,9198.0,2,4
O007830,2025-11-15,C02431,P001,Electronics,1,2499,0.0,App,control,0,2499,2499.0,3,5
O007831,2025-11-15,C01748,P011,Beauty,1,1299,0.0,Web,control,0,1299,1299.0,2,3
O007832,2025-11-15,C01399,P005,Home & Office,1,13999,0.007,App,control,0,13999,13901.01,3,4
O007833,2025-11-15,C01247,P007,Fashion,1,3299,0.032,App,control,0,3299,3193.43,4,5
O007834,2025-11-15,C00213,P001,Electronics,1,2499,0.08,App,variant,0,2499,2299.08,3,4
O007835,2025-11-15,C01115,P010,Home & Office,1,1599,0.041,Marketplace,variant,0,1599,1533.44,4,4
O007836,2025-11-15,C00319,P012,Beauty,2,1799,0.028,Marketplace,control,0,3598,3497.26,1,5
O007837,2025-11-15,C00026,P004,Home & Office,1,8999,0.049,App,control,0,8999,8558.05,2,5
O007838,2025-11-15,C02343,P002,Electronics,1,4999,0.038,App,control,0,4999,4809.04,3,5
O007839,2025-11-16,C01082,P001,Electronics,1,2499,0.058,Web,variant,0,2499,2354.06,3,4
O007840,2025-11-16,C00620,P001,Electronics,2,2499,0.06,App,variant,0,4998,4698.12,3,4
O007841,2025-11-16,C00211,P012,Beauty,1,1799,0.033,App,control,0,1799,1739.63,1,4
O007842,2025-11-16,C01128,P007,Fashion,1,3299,0.0,App,variant,0,3299,3299.0,6,4
O007843,2025-11-16,C01645,P006,Home & Office,1,4599,0.077,Marketplace,variant,0,4599,4244.88,5,4
O007844,2025-11-16,C01732,P007,Fashion,2,3299,0.13,App,control,0,6598,5740.26,1,4
O007845,2025-11-16,C00629,P001,Electronics,1,2499,0.016,App,control,0,2499,2459.02,3,4
O007846,2025-11-16,C01071,P010,Home & Office,1,1599,0.073,App,variant,0,1599,1482.27,3,4
O007847,2025-11-16,C01418,P012,Beauty,1,1799,0.053,Web,variant,0,1799,1703.65,2,4
O007848,2025-11-16,C01835,P003,Electronics,1,3499,0.115,App,variant,0,3499,3096.62,6,4
O007849,2025-11-16,C01166,P007,Fashion,2,3299,0.028,Web,variant,0,6598,6413.26,4,5
O007850,2025-11-16,C00887,P010,Home & Office,2,1599,0.067,App,variant,0,3198,2983.73,5,5
O007851,2025-11-16,C02441,P010,Home & Office,1,1599,0.073,Marketplace,control,0,1599,1482.27,5,4
O007852,2025-11-16,C02256,P009,Electronics,1,2199,0.095,App,variant,0,2199,1990.1,3,5
O007853,2025-11-16,C01291,P006,Home & Office,1,4599,0.014,Marketplace,control,0,4599,4534.61,3,5
O007854,2025-11-16,C01758,P008,Fashion,2,1899,0.098,Web,control,0,3798,3425.8,1,4
O007855,2025-11-16,C00782,P009,Electronics,1,2199,0.048,Marketplace,variant,0,2199,2093.45,3,4
O007856,2025-11-16,C00797,P007,Fashion,1,3299,0.111,App,control,0,3299,2932.81,5,3
O007857,2025-11-16,C00139,P009,Electronics,1,2199,0.056,App,variant,1,2199,0.0,5,4
O007858,2025-11-16,C01196,P011,Beauty,1,1299,0.155,App,control,0,1299,1097.66,5,4
O007859,2025-11-16,C01038,P010,Home & Office,1,1599,0.0,App,variant,0,1599,1599.0,3,5
O007860,2025-11-16,C01663,P004,Home & Office,1,8999,0.113,Marketplace,control,0,8999,7982.11,2,4
O007861,2025-11-16,C01027,P009,Electronics,1,2199,0.099,Web,variant,0,2199,1981.3,3,4
O007862,2025-11-16,C01676,P009,Electronics,1,2199,0.108,Web,variant,0,2199,1961.51,3,4
O007863,2025-11-16,C01321,P002,Electronics,2,4999,0.143,App,control,0,9998,8568.29,4,4
O007864,2025-11-17,C01776,P011,Beauty,1,1299,0.0,App,control,0,1299,1299.0,2,4
O007865,2025-11-17,C00866,P009,Electronics,1,2199,0.21,Web,control,0,2199,1737.21,1,4
O007866,2025-11-17,C01246,P003,Electronics,1,3499,0.111,Web,variant,0,3499,3110.61,5,4
O007867,2025-11-17,C01817,P011,Beauty,1,1299,0.196,App,control,0,1299,1044.4,4,4
O007868,2025-11-17,C02294,P007,Fashion,1,3299,0.192,Web,control,0,3299,2665.59,2,5
O007869,2025-11-17,C00800,P011,Beauty,1,1299,0.106,App,variant,0,1299,1161.31,5,2
O007870,2025-11-17,C02455,P012,Beauty,2,1799,0.095,App,variant,1,3598,0.0,3,4
O007871,2025-11-17,C01248,P003,Electronics,1,3499,0.125,Web,control,0,3499,3061.62,3,5
O007872,2025-11-17,C02347,P012,Beauty,2,1799,0.0,Web,control,0,3598,3598.0,2,3
O007873,2025-11-17,C01994,P011,Beauty,1,1299,0.075,Web,variant,0,1299,1201.58,7,3
O007874,2025-11-17,C01081,P005,Home & Office,2,13999,0.138,Marketplace,variant,0,27998,24134.28,4,3
O007875,2025-11-17,C01337,P012,Beauty,1,1799,0.172,Web,variant,0,1799,1489.57,2,5
O007876,2025-11-17,C01948,P002,Electronics,2,4999,0.061,Web,control,0,9998,9388.12,6,3
O007877,2025-11-17,C02099,P010,Home & Office,1,1599,0.102,App,control,0,1599,1435.9,3,4
O007878,2025-11-17,C01212,P010,Home & Office,2,1599,0.114,Web,variant,0,3198,2833.43,3,5
O007879,2025-11-17,C00135,P003,Electronics,1,3499,0.075,App,variant,0,3499,3236.58,2,4
O007880,2025-11-17,C01000,P010,Home & Office,1,1599,0.024,App,variant,0,1599,1560.62,3,4
O007881,2025-11-17,C02178,P004,Home & Office,2,8999,0.04,Web,control,0,17998,17278.08,7,4
O007882,2025-11-17,C00675,P010,Home & Office,1,1599,0.017,Marketplace,control,0,1599,1571.82,3,3
O007883,2025-11-17,C00048,P012,Beauty,1,1799,0.0,App,control,0,1799,1799.0,4,5
O007884,2025-11-17,C00461,P012,Beauty,2,1799,0.07,App,control,0,3598,3346.14,7,5
O007885,2025-11-17,C01753,P006,Home & Office,1,4599,0.213,App,variant,0,4599,3619.41,4,4
O007886,2025-11-17,C01351,P011,Beauty,1,1299,0.095,App,variant,0,1299,1175.6,3,4
O007887,2025-11-18,C02494,P006,Home & Office,2,4599,0.063,Web,control,0,9198,8618.53,3,4
O007888,2025-11-18,C01529,P003,Electronics,2,3499,0.102,Web,variant,0,6998,6284.2,2,4
O007889,2025-11-18,C00236,P003,Electronics,1,3499,0.03,Web,variant,0,3499,3394.03,6,3
O007890,2025-11-18,C02395,P009,Electronics,2,2199,0.0,App,control,0,4398,4398.0,6,4
O007891,2025-11-18,C01686,P010,Home & Office,1,1599,0.039,App,variant,0,1599,1536.64,4,4
O007892,2025-11-18,C00156,P002,Electronics,2,4999,0.012,App,control,0,9998,9878.02,1,5
O007893,2025-11-18,C01090,P004,Home & Office,1,8999,0.0,Marketplace,control,0,8999,8999.0,5,4
O007894,2025-11-18,C00048,P005,Home & Office,1,13999,0.047,App,control,0,13999,13341.05,5,4
O007895,2025-11-18,C02468,P008,Fashion,1,1899,0.109,Web,variant,0,1899,1692.01,5,4
O007896,2025-11-18,C01560,P008,Fashion,2,1899,0.104,App,control,0,3798,3403.01,2,4
O007897,2025-11-18,C01878,P006,Home & Office,1,4599,0.096,Web,variant,0,4599,4157.5,3,4
O007898,2025-11-18,C01002,P002,Electronics,2,4999,0.18,Marketplace,variant,0,9998,8198.36,5,4
O007899,2025-11-18,C01011,P010,Home & Office,1,1599,0.047,Web,control,0,1599,1523.85,3,5
O007900,2025-11-18,C01966,P010,Home & Office,2,1599,0.106,App,control,0,3198,2859.01,2,5
O007901,2025-11-18,C00462,P001,Electronics,1,2499,0.057,Web,control,0,2499,2356.56,4,2
O007902,2025-11-18,C00055,P007,Fashion,2,3299,0.165,App,control,1,6598,0.0,4,4
O007903,2025-11-18,C02421,P010,Home & Office,2,1599,0.031,Marketplace,control,0,3198,3098.86,4,4
O007904,2025-11-18,C01983,P001,Electronics,1,2499,0.125,App,variant,1,2499,0.0,3,3
O007905,2025-11-18,C02110,P011,Beauty,1,1299,0.095,App,variant,0,1299,1175.6,5,4
O007906,2025-11-18,C00710,P003,Electronics,2,3499,0.153,App,variant,0,6998,5927.31,4,5
O007907,2025-11-19,C01496,P009,Electronics,2,2199,0.081,Web,control,0,4398,4041.76,5,4
O007908,2025-11-19,C01614,P006,Home & Office,1,4599,0.066,Marketplace,control,1,4599,0.0,5,4
O007909,2025-11-19,C01469,P008,Fashion,1,1899,0.059,App,variant,1,1899,0.0,6,3
O007910,2025-11-19,C01702,P012,Beauty,1,1799,0.071,App,control,0,1799,1671.27,5,5
O007911,2025-11-19,C02483,P009,Electronics,2,2199,0.0,Web,variant,0,4398,4398.0,2,5
O007912,2025-11-19,C00846,P007,Fashion,1,3299,0.049,App,variant,1,3299,0.0,3,3
O007913,2025-11-19,C01489,P008,Fashion,1,1899,0.045,Web,variant,0,1899,1813.54,5,5
O007914,2025-11-19,C02490,P004,Home & Office,2,8999,0.012,App,control,0,17998,17782.02,2,5
O007915,2025-11-19,C02282,P005,Home & Office,1,13999,0.046,App,control,0,13999,13355.05,4,4
O007916,2025-11-19,C02002,P007,Fashion,1,3299,0.026,App,variant,1,3299,0.0,3,3
O007917,2025-11-19,C00817,P009,Electronics,2,2199,0.049,Web,control,0,4398,4182.5,2,4
O007918,2025-11-19,C01516,P008,Fashion,2,1899,0.117,App,control,0,3798,3353.63,4,4
O007919,2025-11-19,C00221,P007,Fashion,2,3299,0.118,Web,control,0,6598,5819.44,2,5
O007920,2025-11-19,C00856,P004,Home & Office,1,8999,0.175,Web,variant,0,8999,7424.17,4,4
O007921,2025-11-19,C01077,P011,Beauty,1,1299,0.098,App,variant,0,1299,1171.7,3,5
O007922,2025-11-20,C01930,P001,Electronics,1,2499,0.0,App,variant,0,2499,2499.0,4,4
O007923,2025-11-20,C02306,P001,Electronics,3,2499,0.06,App,variant,0,7497,7047.18,2,4
O007924,2025-11-20,C02469,P012,Beauty,1,1799,0.042,App,variant,0,1799,1723.44,3,4
O007925,2025-11-20,C00311,P005,Home & Office,1,13999,0.021,App,control,0,13999,13705.02,5,4
O007926,2025-11-20,C01595,P007,Fashion,2,3299,0.144,App,variant,0,6598,5647.89,4,4
O007927,2025-11-20,C01079,P011,Beauty,1,1299,0.107,Web,control,0,1299,1160.01,4,5
O007928,2025-11-20,C00216,P012,Beauty,2,1799,0.084,Web,variant,0,3598,3295.77,2,5
O007929,2025-11-20,C01363,P008,Fashion,1,1899,0.0,Web,control,0,1899,1899.0,4,5
O007930,2025-11-20,C02300,P007,Fashion,1,3299,0.075,App,control,0,3299,3051.58,4,4
O007931,2025-11-20,C00243,P004,Home & Office,1,8999,0.22,Web,variant,0,8999,7019.22,4,3
O007932,2025-11-20,C00232,P011,Beauty,1,1299,0.03,App,control,0,1299,1260.03,5,3
O007933,2025-11-20,C01107,P007,Fashion,1,3299,0.067,App,control,0,3299,3077.97,3,4
O007934,2025-11-20,C02069,P006,Home & Office,3,4599,0.163,Marketplace,control,0,13797,11548.09,3,5
O007935,2025-11-20,C00567,P008,Fashion,1,1899,0.054,Web,control,0,1899,1796.45,6,3
O007936,2025-11-20,C00916,P009,Electronics,3,2199,0.052,App,control,1,6597,0.0,6,3
O007937,2025-11-20,C01402,P001,Electronics,3,2499,0.066,App,control,0,7497,7002.2,2,4
O007938,2025-11-20,C02018,P002,Electronics,1,4999,0.101,Web,variant,0,4999,4494.1,2,4
O007939,2025-11-20,C00535,P008,Fashion,1,1899,0.024,App,control,0,1899,1853.42,4,5
O007940,2025-11-20,C00266,P007,Fashion,4,3299,0.135,App,variant,0,13196,11414.54,4,4
O007941,2025-11-20,C01022,P007,Fashion,1,3299,0.056,Web,control,1,3299,0.0,1,3
O007942,2025-11-21,C00869,P003,Electronics,1,3499,0.092,Web,control,0,3499,3177.09,6,3
O007943,2025-11-21,C00034,P007,Fashion,1,3299,0.055,App,control,0,3299,3117.56,5,4
O007944,2025-11-21,C02493,P004,Home & Office,2,8999,0.0,Web,control,0,17998,17998.0,5,3
O007945,2025-11-21,C00364,P010,Home & Office,1,1599,0.0,Web,control,0,1599,1599.0,4,3
O007946,2025-11-21,C01365,P010,Home & Office,1,1599,0.094,Marketplace,control,0,1599,1448.69,2,4
O007947,2025-11-21,C02112,P002,Electronics,1,4999,0.0,Web,control,0,4999,4999.0,3,5
O007948,2025-11-21,C02159,P001,Electronics,1,2499,0.126,App,control,0,2499,2184.13,3,3
O007949,2025-11-21,C00975,P008,Fashion,1,1899,0.088,Web,variant,0,1899,1731.89,7,4
O007950,2025-11-21,C00918,P005,Home & Office,1,13999,0.201,Web,variant,0,13999,11185.2,2,4
O007951,2025-11-21,C00298,P010,Home & Office,2,1599,0.045,Web,variant,0,3198,3054.09,4,5
O007952,2025-11-21,C00519,P004,Home & Office,1,8999,0.184,Marketplace,variant,0,8999,7343.18,5,4
O007953,2025-11-21,C00244,P009,Electronics,1,2199,0.063,App,control,1,2199,0.0,3,4
O007954,2025-11-21,C00896,P005,Home & Office,2,13999,0.136,App,control,0,27998,24190.27,4,4
O007955,2025-11-21,C01204,P010,Home & Office,1,1599,0.113,App,control,0,1599,1418.31,2,5
O007956,2025-11-21,C01945,P002,Electronics,1,4999,0.0,Web,variant,0,4999,4999.0,2,4
O007957,2025-11-21,C02234,P009,Electronics,1,2199,0.272,Marketplace,variant,0,2199,1600.87,4,5
O007958,2025-11-21,C01814,P010,Home & Office,2,1599,0.177,Web,variant,0,3198,2631.95,4,5
O007959,2025-11-21,C01482,P007,Fashion,1,3299,0.104,Web,control,0,3299,2955.9,4,5
O007960,2025-11-21,C00818,P009,Electronics,4,2199,0.16,Web,control,1,8796,0.0,6,3
O007961,2025-11-21,C02219,P005,Home & Office,2,13999,0.096,Marketplace,variant,1,27998,0.0,3,3
O007962,2025-11-21,C01338,P007,Fashion,1,3299,0.133,Marketplace,control,0,3299,2860.23,4,5
O007963,2025-11-21,C00433,P008,Fashion,1,1899,0.089,Web,control,1,1899,0.0,4,3
O007964,2025-11-21,C01861,P012,Beauty,2,1799,0.018,Marketplace,control,1,3598,0.0,3,3
O007965,2025-11-21,C01575,P004,Home & Office,1,8999,0.074,Web,variant,0,8999,8333.07,5,4
O007966,2025-11-22,C01478,P008,Fashion,1,1899,0.049,Web,control,0,1899,1805.95,4,4
O007967,2025-11-22,C02150,P007,Fashion,2,3299,0.118,App,variant,0,6598,5819.44,4,4
O007968,2025-11-22,C00870,P003,Electronics,1,3499,0.017,App,variant,0,3499,3439.52,1,5
O007969,2025-11-22,C00724,P011,Beauty,1,1299,0.089,Web,control,1,1299,0.0,4,3
O007970,2025-11-22,C02438,P011,Beauty,1,1299,0.0,Web,control,0,1299,1299.0,4,3
O007971,2025-11-22,C01783,P008,Fashion,1,1899,0.126,App,control,0,1899,1659.73,6,3
O007972,2025-11-22,C01927,P004,Home & Office,1,8999,0.007,Web,variant,0,8999,8936.01,2,4
O007973,2025-11-22,C00079,P002,Electronics,1,4999,0.116,Web,variant,0,4999,4419.12,2,5
O007974,2025-11-22,C02130,P009,Electronics,1,2199,0.087,Web,control,0,2199,2007.69,3,3
O007975,2025-11-22,C00235,P008,Fashion,1,1899,0.143,App,control,0,1899,1627.44,3,4
O007976,2025-11-22,C01691,P004,Home & Office,1,8999,0.071,App,variant,0,8999,8360.07,2,4
O007977,2025-11-22,C00919,P003,Electronics,1,3499,0.129,Web,variant,0,3499,3047.63,2,5
O007978,2025-11-22,C02269,P003,Electronics,1,3499,0.089,Web,variant,0,3499,3187.59,4,4
O007979,2025-11-22,C01496,P006,Home & Office,1,4599,0.106,App,variant,0,4599,4111.51,5,4
O007980,2025-11-22,C02265,P002,Electronics,1,4999,0.0,App,variant,0,4999,4999.0,6,3
O007981,2025-11-22,C00724,P011,Beauty,2,1299,0.041,Web,control,0,2598,2491.48,3,5
O007982,2025-11-22,C01454,P003,Electronics,1,3499,0.07,Web,variant,0,3499,3254.07,3,4
O007983,2025-11-23,C01576,P001,Electronics,1,2499,0.162,App,variant,1,2499,0.0,2,4
O007984,2025-11-23,C00104,P010,Home & Office,1,1599,0.101,App,control,1,1599,0.0,2,3
O007985,2025-11-23,C00816,P005,Home & Office,3,13999,0.0,App,variant,0,41997,41997.0,1,4
O007986,2025-11-23,C00433,P003,Electronics,1,3499,0.106,Web,variant,0,3499,3128.11,2,5
O007987,2025-11-23,C01914,P011,Beauty,2,1299,0.027,App,control,0,2598,2527.85,3,5
O007988,2025-11-23,C00620,P007,Fashion,1,3299,0.033,App,variant,0,3299,3190.13,4,5
O007989,2025-11-23,C01263,P009,Electronics,1,2199,0.077,App,control,0,2199,2029.68,4,5
O007990,2025-11-23,C00701,P005,Home & Office,1,13999,0.097,App,variant,1,13999,0.0,4,3
O007991,2025-11-23,C00282,P002,Electronics,1,4999,0.033,App,variant,0,4999,4834.03,1,5
O007992,2025-11-23,C01411,P002,Electronics,1,4999,0.0,Web,control,0,4999,4999.0,4,2
O007993,2025-11-23,C01426,P012,Beauty,2,1799,0.069,App,variant,0,3598,3349.74,3,4
O007994,2025-11-23,C00059,P004,Home & Office,3,8999,0.067,Web,variant,0,26997,25188.2,5,5
O007995,2025-11-23,C01744,P010,Home & Office,1,1599,0.166,App,control,0,1599,1333.57,6,4
O007996,2025-11-23,C00489,P012,Beauty,3,1799,0.083,App,variant,0,5397,4949.05,4,4
O007997,2025-11-23,C00215,P009,Electronics,1,2199,0.151,App,variant,0,2199,1866.95,4,4
O007998,2025-11-23,C02034,P011,Beauty,1,1299,0.207,App,variant,0,1299,1030.11,3,4
O007999,2025-11-23,C02151,P002,Electronics,2,4999,0.014,Marketplace,variant,0,9998,9858.03,4,4
O008000,2025-11-23,C00650,P005,Home & Office,1,13999,0.168,Marketplace,variant,0,13999,11647.17,4,4
O008001,2025-11-23,C01620,P007,Fashion,1,3299,0.136,Web,control,0,3299,2850.34,7,4
O008002,2025-11-23,C02033,P010,Home & Office,1,1599,0.0,App,variant,1,1599,0.0,5,3
O008003,2025-11-23,C01738,P012,Beauty,1,1799,0.069,App,variant,0,1799,1674.87,3,3
O008004,2025-11-23,C02330,P004,Home & Office,1,8999,0.122,Web,control,0,8999,7901.12,6,4
O008005,2025-11-23,C02375,P007,Fashion,1,3299,0.1,App,control,0,3299,2969.1,4,5
O008006,2025-11-23,C02493,P007,Fashion,1,3299,0.179,App,control,0,3299,2708.48,2,3
O008007,2025-11-23,C01377,P002,Electronics,1,4999,0.115,App,control,0,4999,4424.12,5,4
O008008,2025-11-24,C01388,P002,Electronics,1,4999,0.0,App,variant,0,4999,4999.0,4,5
O008009,2025-11-24,C02494,P002,Electronics,1,4999,0.128,Web,variant,0,4999,4359.13,1,4
O008010,2025-11-24,C01554,P009,Electronics,1,2199,0.011,Web,variant,0,2199,2174.81,3,3
O008011,2025-11-24,C00761,P001,Electronics,1,2499,0.047,Web,variant,0,2499,2381.55,3,5
O008012,2025-11-24,C02476,P006,Home & Office,1,4599,0.146,App,variant,0,4599,3927.55,3,3
O008013,2025-11-24,C00554,P007,Fashion,1,3299,0.139,App,variant,0,3299,2840.44,3,5
O008014,2025-11-24,C00971,P009,Electronics,3,2199,0.082,App,variant,0,6597,6056.05,2,5
O008015,2025-11-24,C02468,P003,Electronics,1,3499,0.037,App,control,0,3499,3369.54,4,4
O008016,2025-11-24,C02405,P009,Electronics,2,2199,0.068,Marketplace,variant,0,4398,4098.94,1,5
O008017,2025-11-24,C00363,P007,Fashion,2,3299,0.073,Web,control,0,6598,6116.35,3,4
O008018,2025-11-24,C00169,P005,Home & Office,3,13999,0.046,App,control,0,41997,40065.14,2,4
O008019,2025-11-24,C00479,P012,Beauty,2,1799,0.148,App,control,0,3598,3065.5,3,4
O008020,2025-11-24,C02179,P005,Home & Office,2,13999,0.055,Web,variant,0,27998,26458.11,5,4
O008021,2025-11-24,C00632,P007,Fashion,1,3299,0.064,App,variant,0,3299,3087.86,3,4
O008022,2025-11-24,C00560,P010,Home & Office,2,1599,0.066,App,control,0,3198,2986.93,6,5
O008023,2025-11-24,C02224,P006,Home & Office,1,4599,0.122,Marketplace,variant,0,4599,4037.92,5,5
O008024,2025-11-24,C02471,P008,Fashion,1,1899,0.095,App,variant,0,1899,1718.6,3,5
O008025,2025-11-24,C01768,P010,Home & Office,1,1599,0.093,App,control,0,1599,1450.29,5,5
O008026,2025-11-24,C00570,P010,Home & Office,1,1599,0.023,App,control,0,1599,1562.22,3,4
O008027,2025-11-24,C00144,P009,Electronics,1,2199,0.094,Marketplace,variant,0,2199,1992.29,2,2
O008028,2025-11-24,C00925,P006,Home & Office,2,4599,0.125,Marketplace,control,1,9198,0.0,5,3
O008029,2025-11-24,C01393,P003,Electronics,1,3499,0.059,Web,control,0,3499,3292.56,4,4
O008030,2025-11-24,C00604,P012,Beauty,1,1799,0.089,Web,control,0,1799,1638.89,2,5
O008031,2025-11-24,C00301,P009,Electronics,1,2199,0.135,App,variant,1,2199,0.0,1,3
O008032,2025-11-24,C01480,P002,Electronics,1,4999,0.032,Web,variant,0,4999,4839.03,5,4
O008033,2025-11-24,C00866,P005,Home & Office,1,13999,0.033,App,control,0,13999,13537.03,3,4
O008034,2025-11-25,C00758,P010,Home & Office,1,1599,0.073,App,control,0,1599,1482.27,2,4
O008035,2025-11-25,C01640,P004,Home & Office,1,8999,0.127,App,variant,0,8999,7856.13,3,4
O008036,2025-11-25,C00858,P002,Electronics,1,4999,0.0,Web,variant,0,4999,4999.0,3,4
O008037,2025-11-25,C02326,P006,Home & Office,1,4599,0.068,App,variant,1,4599,0.0,2,3
O008038,2025-11-25,C01945,P012,Beauty,2,1799,0.038,Marketplace,variant,0,3598,3461.28,1,5
O008039,2025-11-25,C00856,P010,Home & Office,1,1599,0.101,App,variant,0,1599,1437.5,3,4
O008040,2025-11-25,C01941,P007,Fashion,1,3299,0.074,Marketplace,variant,0,3299,3054.87,3,5
O008041,2025-11-25,C00065,P002,Electronics,1,4999,0.149,App,control,0,4999,4254.15,5,5
O008042,2025-11-25,C01404,P003,Electronics,1,3499,0.119,Web,control,0,3499,3082.62,5,4
O008043,2025-11-25,C01266,P005,Home & Office,1,13999,0.066,App,control,0,13999,13075.07,2,5
O008044,2025-11-25,C01840,P009,Electronics,1,2199,0.019,App,variant,0,2199,2157.22,3,3
O008045,2025-11-25,C01171,P007,Fashion,1,3299,0.101,App,control,0,3299,2965.8,5,4
O008046,2025-11-25,C00815,P012,Beauty,1,1799,0.062,Web,control,0,1799,1687.46,1,5
O008047,2025-11-25,C02300,P012,Beauty,1,1799,0.068,App,control,0,1799,1676.67,3,4
O008048,2025-11-25,C00910,P003,Electronics,1,3499,0.01,App,control,0,3499,3464.01,3,5
O008049,2025-11-25,C02205,P010,Home & Office,2,1599,0.089,Web,control,0,3198,2913.38,5,4
O008050,2025-11-25,C00770,P004,Home & Office,1,8999,0.05,App,control,0,8999,8549.05,3,5
O008051,2025-11-25,C00544,P007,Fashion,2,3299,0.056,App,control,0,6598,6228.51,2,4
O008052,2025-11-25,C01646,P011,Beauty,1,1299,0.0,App,variant,0,1299,1299.0,4,5
O008053,2025-11-25,C01579,P001,Electronics,1,2499,0.082,Web,control,0,2499,2294.08,4,5
O008054,2025-11-25,C01004,P004,Home & Office,2,8999,0.023,App,control,0,17998,17584.05,3,5
O008055,2025-11-25,C01071,P001,Electronics,1,2499,0.111,App,variant,0,2499,2221.61,3,4
O008056,2025-11-25,C00777,P005,Home & Office,1,13999,0.084,App,control,0,13999,12823.08,1,4
O008057,2025-11-25,C00475,P012,Beauty,3,1799,0.0,Web,variant,0,5397,5397.0,6,4
O008058,2025-11-25,C01965,P012,Beauty,3,1799,0.074,Web,control,0,5397,4997.62,5,5
O008059,2025-11-25,C02234,P002,Electronics,3,4999,0.093,Web,variant,0,14997,13602.28,6,4
